WB_country_code,WB_country_name,Region,year,medals_cumsum,GDP_deviation,GDP_dev_sign,GDP_cumsum,ratio_medal_gdp,GDP
PRY,Paraguay,Americas,2016,1,-65.15990378227055,negative,522085420636.7999,1.9153953749182968e-12,36089700222.95
QAT,Qatar,Asia,2016,5,253.70552508492386,positive,1883775946403.92,2.6542434675126157e-12,151732181868.13
ROU,Romania,Europe,2016,313,-43.106923364295,negative,2790619875768.74,1.1216146015364309e-10,185287630540.43
RUS,Russia,Europe,2016,1444,-47.33858331167158,negative,25687348110893.59,5.62144443157845e-11,1276786350881.14
SAU,Saudi Arabia,Asia,2016,3,20.571727589806162,positive,11021597080624.309,2.721928571743858e-13,665999879694.19
SDN,Sudan,Africa,2016,1,-84.1844968708243,negative,1243119335171.9001,8.044279995546194e-13,102943509633.57
SEN,Senegal,Africa,2016,1,-92.19143221907918,negative,386144582530.14,2.589703559862701e-12,19040312333.19
SGP,Singapore,Asia,2016,5,244.19803800133724,positive,4380145491586.469,1.1415145934316949e-12,319030057631.09
SMR,San Marino,Europe,2016,0,162.5447083017997,positive,29417476419.600002,0.0,1468342430.74
SRB,Serbia,Europe,2016,25,-65.12263802396686,negative,699640683961.49,3.573262758026814e-11,40692661657.28
SUR,Suriname,Americas,2016,2,-65.48440626204479,negative,74962944665.74,2.667984840934419e-11,3317421648.1
SVK,Slovakia,Europe,2016,33,0.20278436971938085,positive,1496020494587.63,2.205852133669885e-11,89952699524.89
SVN,Slovenia,Europe,2016,27,31.1461889902792,positive,799944481270.83,3.375234235894285e-11,44766722790.58
SWE,Sweden,Europe,2016,164,214.37030726817423,positive,12660563434079.484,1.2953609912695327e-11,515654671469.55
SYR,Syria,Asia,2016,3,-95.98098476112574,negative,2563951670106.7305,1.17006885698244e-12,12598742889.27
TGO,Togo,Africa,2016,1,-95.2060263782197,negative,98767974409.43,1.0124739380141867e-11,6071167584.2
THA,Thailand,Asia,2016,33,-64.58264750672885,negative,6665442494476.551,4.950909114788117e-12,413366349747.51
TJK,Tajikistan,Asia,2016,4,-95.1518821352298,negative,94267146664.70001,4.243259864677616e-11,6992416096.89
TKM,Turkmenistan,Asia,2016,0,-62.71458037903521,negative,371179011692.49,0.0,36169428571.43
TON,Tonga,Oceania,2016,1,-75.93188580102525,negative,8173665211.12,1.223441349958319e-10,420548712.43
TTO,Trinidad and Tobago,Americas,2016,16,-2.364257711611722,negative,484763815906.5801,3.300576378638664e-11,23713671528.14
TUN,Tunisia,Africa,2016,13,-77.03491594899758,negative,957748568677.6499,1.357349979436557e-11,44360072680.45
TUR,Turkey,Asia,2016,66,-33.635189629989895,negative,13882809551496.102,4.754080919657031e-12,869682881593.04
TZA,Tanzania,Africa,2016,2,-94.29585862874109,negative,564863749302.71,3.540676849008064e-12,49774409374.45
UGA,Uganda,Africa,2016,7,-95.44051027300064,negative,420550518879.74,1.6644849276720806e-11,29203988696.26
UKR,Ukraine,Europe,2016,127,-86.76502964063225,negative,2681075735739.1597,4.7369046053817164e-11,93355869403.92
URY,Uruguay,Americas,2016,2,1.863409475946588,positive,901888146841.79,2.21756989156976e-12,57480788380.31
USA,United States,Americas,2016,1535,250.07271861392414,positive,386239529551000.0,3.974217765293013e-12,18695110842000.0
UZB,Uzbekistan,Asia,2016,30,-83.63767026480654,negative,818113613499.92,3.666972350167711e-11,86138288632.55
VEN,Venezuela,Americas,2016,14,-100.0,negative,5330845485090.54,2.6262250592622872e-12,0.0
VIR,United States Virgin Islands,Americas,2016,1,113.7032133286809,positive,60043000000.0,1.6654730776277002e-11,3798000000.0
VNM,Vietnam,Asia,2016,4,-83.29864865842049,negative,2341724609538.12,1.7081427866058753e-12,257096001177.98
WSM,Samoa,Oceania,2016,1,-75.16134365246364,negative,12757194749.71,7.838713914928141e-11,843924796.7
WSM,Samoa,Oceania,2016,1,-75.16134365246364,negative,12757194749.71,7.838713914928141e-11,843924796.7
XKX,Kosovo,Europe,2016,1,-77.25657461527142,negative,54834968929.61,1.823653809822834e-11,6682677289.99
YGL,Yugoslavia,Europe,2016,74,,positive,,,
ZAF,South Africa,Africa,2016,41,-65.30491355930612,negative,8134318353370.02,5.040373171897537e-12,323585509674.48
ZMB,Zambia,Africa,2016,2,-92.4384388605628,negative,360689259265.24005,5.5449391647375336e-12,20958412538.31
ZWE,Zimbabwe,Africa,2016,8,-91.39868790607365,negative,380877396100.0,2.1004134353774007e-11,20548678100.0
AFG,Afghanistan,Asia,2020,2,-96.9746308601306,negative,307150498705.88,6.511465904911821e-12,19955929060.84
ARE,United Arab Emirates,Asia,2020,2,122.32185618267198,positive,7180166915233.909,2.785450566276767e-13,349473015336.94
ARG,Argentina,Americas,2020,47,-49.77506737693376,negative,11277807797598.201,4.167476591506502e-12,385740508436.97
ARM,Armenia,Asia,2020,18,-73.37827589293583,negative,194249829683.90997,9.26641739109384e-11,12641698583.22
AUS,Australia,Oceania,2020,514,206.44964045039725,positive,28426942660277.516,1.8081437956331465e-11,1330381544909.3
AUT,Austria,Europe,2020,51,188.25967201042369,positive,11151737627065.1,4.573278327157175e-12,435049316955.74
AZE,Azerbaijan,Asia,2020,50,-75.00871152125742,negative,837346435459.38,5.971244144912291e-11,42693000000.0
BDI,Burundi,Africa,2020,2,-98.71891811389703,negative,66162466369.26001,3.022861918172427e-11,2649680261.44
BEL,Belgium,Europe,2020,63,169.46854099188172,positive,13726059656363.791,4.5898095722461335e-12,526264230147.39
BFA,Burkina Faso,Africa,2020,1,-95.13427575842786,negative,271087343548.93002,3.688847981276207e-12,17725010530.79
BGR,Bulgaria,Europe,2020,228,-40.041255601097305,negative,1288800119517.33,1.7690873592205168e-10,70368758395.14
BHR,Bahrain,Asia,2020,4,38.44871670252697,positive,608672461892.3501,6.571678941353914e-12,34621807712.77
BHS,Bahamas,Americas,2020,16,41.78734028874226,positive,292867029132.12,5.463230206354837e-11,9754600000.0
BLR,Belarus,Europe,2020,93,-61.34326694042528,negative,1099250035095.9298,8.460313580238734e-11,61371755326.24
BMU,Bermuda,Americas,2020,2,536.8594647779474,positive,163347283423.1,1.2243852227524508e-11,6887147000.0
BRA,Brazil,Americas,2020,172,-59.09317596821917,negative,39495137453389.836,4.354966486772851e-12,1476107231194.11
BRB,Barbados,Americas,2020,1,-0.2542778114967823,negative,131064954990.70001,7.629804626804756e-12,4738800000.0
BWA,Botswana,Africa,2020,2,-65.2887250076701,negative,314216384444.84,6.365040459407029e-12,14960291541.18
CAN,Canada,Americas,2020,258,157.37699026171126,positive,42023003197434.88,6.1394945712911e-12,1655684730000.19
CHE,Switzerland,Europe,2020,99,407.50398936704687,positive,16406155616773.203,6.034320429021478e-12,741999406005.63
CHL,Chile,Americas,2020,7,-22.166254994671405,negative,5118260815341.65,1.3676520702145464e-12,254258196269.74
CHN,China,Asia,2020,761,-38.50287022313537,negative,158274840112522.88,4.808092047093396e-12,14687744162801.0
CIV,Côte d'Ivoire,Africa,2020,4,-86.12115008906576,negative,1044917551745.8,3.8280532213445785e-12,62982768371.62
CMR,Cameroon,Africa,2020,6,-90.90646329678714,negative,813263077250.0399,7.377686468059442e-12,40773241177.05
COL,Colombia,Americas,2020,34,-68.66102551474866,negative,6422387892593.641,5.2939810812749455e-12,270150956772.57
CRI,Costa Rica,Americas,2020,4,-28.042109615190302,negative,982854029295.78,4.069780334385993e-12,62395610760.39
CUB,Cuba,Americas,2020,232,-43.874339100829886,negative,1990620790197.3398,1.1654655730637712e-10,107351800000.0
CYP,Cyprus,Asia,2020,1,67.09324210712872,positive,561120926493.82,1.7821470431490203e-12,25227201184.23
CZE,Czech Republic,Europe,2020,163,35.84726318931391,positive,4294377957121.49,3.7956603174551143e-11,245974558654.04
DEU,Germany,Europe,2020,1225,176.20676111577006,positive,104800444745697.2,1.1688881692940477e-11,3887727161914.41
DJI,Djibouti,Africa,2020,1,-82.73768302401675,negative,38749488169.68,2.5806792482551083e-11,3185150981.03
DNK,Denmark,Europe,2020,129,259.43667140742616,positive,9090091984099.527,1.4191275536666514e-11,354762748338.66
DOM,Dominican Republic,Americas,2020,12,-57.65032669733783,negative,1386927790386.1602,8.652216851649399e-12,78844656298.18
DZA,Algeria,Africa,2020,17,-80.18290454147383,negative,4167665029682.48,4.079022637118025e-12,145743542982.63
ECU,Ecuador,Americas,2020,5,-66.64685023553749,negative,1936238448205.96,2.5823265748249124e-12,99291124000.0
EGY,Egypt,Africa,2020,23,-78.89839588096724,negative,5403656594468.89,4.2563770657710724e-12,383817841547.1
ERI,Eritrea,Africa,2020,1,-100.0,negative,19555474905.03,5.1136574532525576e-11,0.0
ESP,Spain,Europe,2020,193,59.42949748267302,positive,35431808300182.77,5.447082981621472e-12,1278128867875.49
EST,Estonia,Europe,2020,17,39.40614565443855,positive,449228486493.38,3.784265804846843e-11,31370395572.77
ETH,Ethiopia,Africa,2020,57,-94.57240292086666,negative,1043077526242.24,5.4645986099754734e-11,107657734392.45
FIN,Finland,Europe,2020,81,190.50609987895695,positive,7144573909292.38,1.1337275116525806e-11,271886077382.1
FJI,Fiji,Oceania,2020,3,-71.54778753822283,negative,112841190581.56,2.658603639804423e-11,4432466237.1
FRA,France,Europe,2020,441,131.48298305688058,positive,76480605387299.62,5.7661677462771825e-12,2647418691598.45
GAB,Gabon,Africa,2020,1,-60.53253938237959,negative,374137722279.35,2.672812551238418e-12,15314577154.81
GBR,Great Britain,Europe,2020,561,137.6114145838742,positive,76534353611130.84,7.330041654894312e-12,2697806592293.86
GEO,Georgia,Asia,2020,40,-74.85610189566115,negative,281143963798.29004,1.4227586272739066e-10,15842922532.72
GHA,Ghana,Africa,2020,5,-87.14026098024272,negative,904896894491.7601,5.525491390716149e-12,70043095503.67
GRC,Greece,Europe,2020,70,4.087031781684936,positive,7088553346315.301,9.875075573267243e-12,188480337285.61
GRD,Grenada,Americas,2020,3,-50.14905844546818,negative,22751092400.759995,1.3186180017886902e-10,1043411111.11
GTM,Guatemala,Americas,2020,1,-72.76364254602215,negative,1218362640676.4597,8.207736897158794e-13,77715183063.21
GUY,Guyana,Americas,2020,1,-59.45139205803343,negative,80631112149.75,1.2402160572246312e-11,5471256594.72
HKG,Hong Kong,Asia,2020,10,172.42401575038048,positive,7093242320628.576,1.4097925247693833e-12,344943149590.06
HRV,Croatia,Europe,2020,49,-15.690064948026421,negative,1192251545084.22,4.109870958191014e-11,57760024673.94
HUN,Hungary,Europe,2020,366,-4.726159325920365,negative,2969788301908.31,1.2324110771290254e-10,157227094449.07
IDN,Indonesia,Asia,2020,47,-76.98377430641334,negative,16252664036240.232,2.8918336031064985e-12,1059054842698.48
IND,India,Asia,2020,26,-88.69625288876126,negative,40174784777840.07,6.471721041886275e-13,2671595405986.86
IRL,Ireland,Europe,2020,29,407.9489382986634,positive,6318995386857.201,4.5893371057552495e-12,428608687830.24
IRN,Iran,Asia,2020,63,-83.77351421099073,negative,10064128480234.941,6.259856491670037e-12,239735486745.7
IRQ,Iraq,Asia,2020,1,-74.88209811527491,negative,3736691637443.8506,2.676164096548431e-13,180924091442.95
ISL,Iceland,Europe,2020,3,247.69010232799386,positive,484535118003.92,6.1915016859020104e-12,21565767851.14
ISR,Israel,Asia,2020,13,164.9652276846524,positive,5760510453919.461,2.256744450685751e-12,413267669231.52
ITA,Italy,Europe,2020,438,88.60800887106845,positive,61042694270589.57,7.175305828711247e-12,1897461635591.91
JAM,Jamaica,Americas,2020,80,-71.06585307597399,negative,395592034831.0,2.022285409112866e-10,13812421803.41
JOR,Jordan,Asia,2020,3,-76.37493102659546,negative,684409935562.8301,4.383337885843118e-12,43700383098.59
JPN,Japan,Asia,2020,438,136.5701478237082,positive,174524971759465.34,2.5096695079467624e-12,5055587093501.59
KAZ,Kazakhstan,Asia,2020,72,-46.107237118700525,negative,2882093203911.67,2.49818430237715e-11,171082365861.42
KEN,Kenya,Africa,2020,112,-88.5601863120101,negative,1237498167788.92,9.050518450472877e-11,100657505750.55
KGZ,Kyrgyzstan,Asia,2020,7,-92.57376629110645,negative,126487253245.14998,5.534154486249315e-11,8270468614.24
KOR,South Korea,Asia,2020,308,87.4167911895849,positive,30521339221629.21,1.0091300311676138e-11,1644312831906.17
KWT,Kuwait,Asia,2020,3,43.55650119809367,positive,2863058675417.2695,1.0478304289599558e-12,105948807280.73
LBN,Lebanon,Asia,2020,2,-66.91413863902086,negative,850602090839.1001,2.3512756687760366e-12,31712128253.8
LKA,Sri Lanka,Asia,2020,1,-77.23918716411859,negative,1374706625548.18,7.274279336518354e-13,84440516486.11
LTU,Lithuania,Europe,2020,30,20.420751976600993,positive,825590161133.3999,3.6337642346433635e-11,56964942999.37
LVA,Latvia,Europe,2020,19,6.916543039691516,positive,547039498679.98,3.47324097178494e-11,34390910338.96
MAR,Morocco,Africa,2020,24,-80.74938579978472,negative,2651455742184.6294,9.051631380513084e-12,121353645057.14
MDA,Moldova,Europe,2020,7,-74.14415997214778,negative,142366483139.46,4.916887630877914e-11,11531967881.06
MEX,Mexico,Americas,2020,64,-47.44692866356906,negative,29936683328501.527,2.1378453751110142e-12,1120741118380.27
MKD,North Macedonia,Europe,2020,2,-64.75473902387641,negative,223630353154.36002,8.943329793069314e-12,12363580534.68
MNE,Montenegro,Europe,2020,1,-54.640318959967495,negative,75516403702.05,1.3242156021432115e-11,4769996866.01
MNG,Mongolia,Asia,2020,30,-76.1238311780534,negative,196132619938.37,1.529577283443559e-10,13312981429.09
MOZ,Mozambique,Africa,2020,2,-97.30241955653327,negative,286926864851.41003,6.970417360659951e-12,14235420505.29
MUS,Mauritius,Africa,2020,1,-46.76068754808292,negative,259446670694.88995,3.8543566480219085e-12,11408106446.31
MYS,Malaysia,Asia,2020,19,-39.946723893410876,negative,6136185803423.7,3.0963860301294823e-12,337456163961.21
NAM,Namibia,Africa,2020,5,-74.87796235306364,negative,255021138957.38,1.9606217823517826e-11,10583748541.53
NER,Niger,Africa,2020,2,-96.66279438940002,negative,226671737004.96,8.823332041419157e-12,13744653102.99
NGA,Nigeria,Africa,2020,27,-87.74272336979175,negative,8982967026600.22,3.0056884234404986e-12,432198898221.97
NLD,Netherlands,Europe,2020,252,208.18855121328906,positive,23176657412883.87,1.0873008799789808e-11,909793466661.48
NOR,Norway,Europe,2020,84,303.7686746202727,positive,10352083259987.412,8.114308771517951e-12,367633418886.63
NZL,New Zealand,Oceania,2020,155,146.7312429182873,positive,4112105610329.7197,3.7693584428044805e-11,212569779569.52
PAK,Pakistan,Asia,2020,9,-92.1874861005728,negative,5606270207918.131,1.605345384046717e-12,300425609817.98
PAN,Panama,Americas,2020,1,-21.45992589130191,negative,928000978500.0,1.0775850706713451e-12,57086836900.0
PER,Peru,Americas,2020,3,-64.17466883258558,negative,3561576416313.3994,8.423236368757492e-13,201947615138.57
PHL,Philippines,Asia,2020,9,-80.94937944385882,negative,5864624153111.43,1.534625197630972e-12,361751145451.6
POL,Poland,Europe,2020,286,-6.550562201951047,negative,10153683137874.59,2.8167118878585243e-11,599442783598.06
PRI,Puerto Rico,Americas,2020,9,85.68053913097182,positive,2671926401300.0,3.3683562524855237e-12,103130900000.0
PRK,North Korea,Asia,2020,56,-100.0,negative,0.0,,0.0
PRT,Portugal,Europe,2020,25,31.413312522599483,positive,6056462263331.62,4.127822301702523e-12,229031860520.78
PRY,Paraguay,Americas,2020,1,-68.37116766605517,negative,674665514848.32,1.4822159692345067e-12,35432178068.18
QAT,Qatar,Asia,2020,9,209.09304240889622,positive,2548992653482.23,3.5308065669412264e-12,144411363345.27
ROU,Romania,Europe,2020,319,-22.912582826855733,negative,3746463381457.3706,8.514696862615785e-11,251362514349.7
RUS,Russia,Europe,2020,1525,-39.76888611832579,negative,32105067141514.36,4.7500290009612094e-11,1493075894362.14
SAU,Saudi Arabia,Asia,2020,4,20.5164653306335,positive,14156011456698.72,2.825654678392601e-13,734271183944.99
SDN,Sudan,Africa,2020,1,-96.40584539144486,negative,1464544369767.9102,6.8280621648798e-13,27034593750.0
SEN,Senegal,Africa,2020,1,-91.18208230701038,negative,478192356059.77,2.091208668076259e-12,24530513037.75
SGP,Singapore,Asia,2020,5,262.0209319663038,positive,5825517533863.669,8.582928419552521e-13,348392090695.22
SMR,San Marino,Europe,2020,4,167.76986528707397,positive,35758888505.28,1.1186030011557483e-10,1541247883.99
SRB,Serbia,Europe,2020,34,-54.30691744342093,negative,899331150130.03,3.7805873837555944e-11,53356484591.44
SUR,Suriname,Americas,2020,2,-71.66098925817734,negative,89478671034.6,2.2351695402657814e-11,2911807496.2
SVK,Slovakia,Europe,2020,37,15.518278533665741,positive,1910251547900.27,1.9369176818974466e-11,106731482855.5
SVN,Slovenia,Europe,2020,32,51.00512710524545,positive,1010832644907.9698,3.165707019969998e-11,53734526854.23
SWE,Sweden,Europe,2020,174,212.1785573477811,positive,14837971258760.004,1.1726670510786595e-11,547054174235.88
SYR,Syria,Asia,2020,4,-96.82674781991865,negative,2635575386744.89,1.5176951568591875e-12,11156757922.04
TGO,Togo,Africa,2020,1,-94.76117092465299,negative,126663299996.93,7.894946681668941e-12,7486031561.87
THA,Thailand,Asia,2020,35,-58.63180215239212,negative,8672987473167.45,4.035518338782714e-12,500457264955.76
TJK,Tajikistan,Asia,2020,4,-94.9642368492269,negative,126003327796.30002,3.1745193321135894e-11,8133963813.07
TKM,Turkmenistan,Asia,2020,1,-56.690475370416806,negative,540921583121.06995,1.8486968004310126e-12,45818000000.0
TON,Tonga,Oceania,2020,1,-72.78686189672263,negative,10119796951.56,9.88162119049085e-11,484796854.92
TTO,Trinidad and Tobago,Americas,2020,16,-19.02236672629017,negative,577956520991.8102,2.7683743359349906e-11,20807571314.3
TUN,Tunisia,Africa,2020,15,-79.33465971194009,negative,1127042509407.0698,1.3309169685082605e-11,42538289933.22
TUR,Turkey,Asia,2020,79,-48.9603222213114,negative,17002114689040.662,4.6464808316416285e-12,720338498174.74
TZA,Tanzania,Africa,2020,2,-93.47636685255989,negative,802237816439.5701,2.493026330865635e-12,66068737786.06
UGA,Uganda,Africa,2020,11,-94.99643671215759,negative,557175603650.61,1.9742429366842502e-11,37605430214.35
UKR,Ukraine,Europe,2020,149,-77.8338506877835,negative,3234558098637.3696,4.6065025099647954e-11,156617722013.34
URY,Uruguay,Americas,2020,2,-7.533219303351422,negative,1147812760012.3699,1.7424444732418257e-12,53666908053.77
USA,United States,Americas,2020,1653,275.34186755493624,positive,468691373144000.0,3.526841104225178e-12,21060473613000.0
UZB,Uzbekistan,Asia,2020,35,-89.60558883438735,negative,1053573249459.4102,3.322028156842303e-11,60224701296.79
